file,function,func_body,str_uncaught_exceptions,n_try_except,n_try_pass,n_finally,n_generic_except,n_raise,n_captures_broad_raise,n_captures_try_except_raise,n_captures_misplaced_bare_raise,n_try_else,n_try_return,str_except_identifiers,str_raise_identifiers,str_except_block,n_nested_try,n_bare_except,n_bare_raise_finally,str_captures_except,str_code_without_try_except,source_repo
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/src/transformers/generation/continuous_batching/continuous_api.py,get_result,"def get_result(self, request_id=None, timeout=None) -> Optional[GenerationOutput]:
        """"""Retrieve one result from the output queue.

        Args:
            timeout: Maximum time to wait for a result

        Returns:
            Optional[GenerationOutput]: The result data or None if timeout
        """"""
        if self._generation_thread is None and self.output_queue.empty():
            return None
        try:
            result = self.output_queue.get(block=True, timeout=timeout)
            if request_id is not None and result.request_id != request_id:
                self.output_queue.put(result)
                return None
            logger.debug(f""Retrieved result for request {result.request_id}"")
            return result
        except queue.Empty:
            return None",,1,0,0,0,0,0,0,0,0,1,queue Empty,,return None,0,0,0,['except queue.Empty:\n            return None'],"def get_result(self, request_id=None, timeout=None) -> Optional[GenerationOutput]:
        """"""Retrieve one result from the output queue.

        Args:
            timeout: Maximum time to wait for a result

        Returns:
            Optional[GenerationOutput]: The result data or None if timeout
        """"""
        if self._generation_thread is None and self.output_queue.empty():
            return None
        result = self.output_queue.get(block=True, timeout=timeout)
            if request_id is not None and result.request_id != request_id:
                self.output_queue.put(result)
                return None
            logger.debug(f""Retrieved result for request {result.request_id}"")
            return result",transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/models/official/utils/flags/_performance.py,_check_loss_scale,"def _check_loss_scale(loss_scale):
        """"""Validator to check the loss scale flag is valid.""""""
        if loss_scale is None:
          return True  # null case is handled in get_loss_scale()

        if loss_scale == ""dynamic"":
          return True

        try:
          loss_scale = float(loss_scale)
        except ValueError:
          return False

        return loss_scale > 0",,1,0,0,0,0,0,0,0,0,0,ValueError,,return False,0,0,0,['except ValueError:\n          return False'],"def _check_loss_scale(loss_scale):
        """"""Validator to check the loss scale flag is valid.""""""
        if loss_scale is None:
          return True  # null case is handled in get_loss_scale()

        if loss_scale == ""dynamic"":
          return True

        loss_scale = float(loss_scale)

        return loss_scale > 0",models
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/generic_relations/tests.py,test_remove,"def test_remove(self):
        self.assertSequenceEqual(
            TaggedItem.objects.order_by(""tag""),
            [self.fatty, self.hairy, self.salty, self.yellow],
        )
        self.bacon.tags.remove(self.fatty)
        self.assertSequenceEqual(self.bacon.tags.all(), [self.salty])
        self.assertSequenceEqual(
            TaggedItem.objects.order_by(""tag""),
            [self.hairy, self.salty, self.yellow],
        )",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,django
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/tests/models/regnet/test_modeling_regnet.py,test_config,"def test_config(self):
        self.config_tester.run_common_tests()",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/tests/utils/test_hub_utils.py,test_get_file_from_repo_local,"def test_get_file_from_repo_local(self):
        with tempfile.TemporaryDirectory() as tmp_dir:
            filename = Path(tmp_dir) / ""a.txt""
            filename.touch()
            self.assertEqual(
                cached_file(
                    tmp_dir,
                    ""a.txt"",
                    _raise_exceptions_for_gated_repo=False,
                    _raise_exceptions_for_missing_entries=False,
                    _raise_exceptions_for_connection_errors=False,
                ),
                str(filename),
            )

            self.assertIsNone(
                cached_file(
                    tmp_dir,
                    ""b.txt"",
                    _raise_exceptions_for_gated_repo=False,
                    _raise_exceptions_for_missing_entries=False,
                    _raise_exceptions_for_connection_errors=False,
                )
            )",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/auth_tests/test_auth_backends.py,test_login_process_sensitive_variables,"def test_login_process_sensitive_variables(self):
        try:
            self.client.post(
                reverse(""login""),
                dict(username=""testusername"", password=self.sensitive_password),
            )
        except TypeError:
            exc_info = sys.exc_info()

        rf = RequestFactory()
        with patch(""django.views.debug.ExceptionReporter"", FilteredExceptionReporter):
            response = technical_500_response(rf.get(""/""), *exc_info)

        self.assertNotContains(response, self.sensitive_password, status_code=500)
        self.assertContains(response, ""TypeErrorBackend"", status_code=500)

        # AuthenticationForm.clean().
        self.assertContains(
            response,
            '<tr><td>password</td><td class=""code"">'
            ""<pre>&#39;********************&#39;</pre></td></tr>"",
            html=True,
            status_code=500,
        )",,1,0,0,0,0,0,0,0,0,0,TypeError,,exc_info = sys.exc_info(),0,0,0,['except TypeError:\n            exc_info = sys.exc_info()'],"def test_login_process_sensitive_variables(self):
        self.client.post(
                reverse(""login""),
                dict(username=""testusername"", password=self.sensitive_password),
            )

        rf = RequestFactory()
        with patch(""django.views.debug.ExceptionReporter"", FilteredExceptionReporter):
            response = technical_500_response(rf.get(""/""), *exc_info)

        self.assertNotContains(response, self.sensitive_password, status_code=500)
        self.assertContains(response, ""TypeErrorBackend"", status_code=500)

        # AuthenticationForm.clean().
        self.assertContains(
            response,
            '<tr><td>password</td><td class=""code"">'
            ""<pre>&#39;********************&#39;</pre></td></tr>"",
            html=True,
            status_code=500,
        )",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/youtube-dl/youtube_dl/jsinterp.py,_js_arith_op,"def _js_arith_op(op, div=False):

    @wraps_op(op)
    def wrapped(a, b):
        if JS_Undefined in (a, b):
            return _NaN
        # null, """" --> 0
        a, b = (float_or_none(
            (x.strip() if isinstance(x, compat_basestring) else x) or 0,
            default=_NaN) for x in (a, b))
        if _NaN in (a, b):
            return _NaN
        try:
            return op(a, b)
        except ZeroDivisionError:
            return _NaN if not (div and (a or b)) else _Infinity

    return wrapped",,1,0,0,0,0,0,0,0,0,1,ZeroDivisionError,,return _NaN if not (div and (a or b)) else _Infinity,0,0,0,['except ZeroDivisionError:\n            return _NaN if not (div and (a or b)) else _Infinity'],"def _js_arith_op(op, div=False):

    @wraps_op(op)
    def wrapped(a, b):
        if JS_Undefined in (a, b):
            return _NaN
        # null, """" --> 0
        a, b = (float_or_none(
            (x.strip() if isinstance(x, compat_basestring) else x) or 0,
            default=_NaN) for x in (a, b))
        if _NaN in (a, b):
            return _NaN
        return op(a, b)

    return wrapped",youtube-dl
/home/talescunha/Jairo/exception-miner-multi/projects/py/fastapi/tests/test_security_openid_connect_optional.py,get_current_user,"def get_current_user(oauth_header: Optional[str] = Security(oid)):
    if oauth_header is None:
        return None
    user = User(username=oauth_header)
    return user",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,fastapi
/home/talescunha/Jairo/exception-miner-multi/projects/py/scrapy/scrapy/settings/__init__.py,overridden_settings,"def overridden_settings(
    settings: Mapping[_SettingsKeyT, Any],
) -> Iterable[tuple[str, Any]]:
    """"""Return an iterable of the settings that have been overridden""""""
    for name, defvalue in iter_default_settings():
        value = settings[name]
        if not isinstance(defvalue, dict) and value != defvalue:
            yield name, value",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,scrapy
/home/talescunha/Jairo/exception-miner-multi/projects/py/ansible/lib/ansible/module_utils/distro/_distro.py,_lsb_release_info,"def _lsb_release_info(self) -> Dict[str, str]:
        """"""
        Get the information items from the lsb_release command output.

        Returns:
            A dictionary containing all information items.
        """"""
        if not self.include_lsb:
            return {}
        try:
            cmd = (""lsb_release"", ""-a"")
            stdout = subprocess.check_output(cmd, stderr=subprocess.DEVNULL)
        # Command not found or lsb_release returned error
        except (OSError, subprocess.CalledProcessError):
            return {}
        content = self._to_str(stdout).splitlines()
        return self._parse_lsb_release_content(content)",,1,0,0,0,0,0,0,0,0,0,OSError subprocess CalledProcessError,,return {},0,0,0,"['except (OSError, subprocess.CalledProcessError):\n            return {}']","def _lsb_release_info(self) -> Dict[str, str]:
        """"""
        Get the information items from the lsb_release command output.

        Returns:
            A dictionary containing all information items.
        """"""
        if not self.include_lsb:
            return {}
        cmd = (""lsb_release"", ""-a"")
            stdout = subprocess.check_output(cmd, stderr=subprocess.DEVNULL)
        content = self._to_str(stdout).splitlines()
        return self._parse_lsb_release_content(content)",ansible
/home/talescunha/Jairo/exception-miner-multi/projects/py/ansible/lib/ansible/modules/debconf.py,get_password_value,"def get_password_value(module, pkg, question, vtype):
    getsel = module.get_bin_path('debconf-get-selections', True)
    cmd = [getsel]
    rc, out, err = module.run_command(cmd)
    if rc != 0:
        module.fail_json(msg=f""Failed to get the value '{question}' from '{pkg}': {err}"")

    for line in out.split(""\n""):
        if not line.startswith(pkg):
            continue

        # line is a collection of tab separated values
        fields = line.split('\t')
        if len(fields) <= 3:
            # No password found, return a blank password
            return ''
        try:
            if fields[1] == question and fields[2] == vtype:
                # If correct question and question type found, return password value
                return fields[3]
        except IndexError:
            # Fail safe
            return ''",,1,0,0,0,0,0,0,0,0,0,IndexError,,return '',0,0,0,"[""except IndexError:\n            # Fail safe\n            return ''""]","def get_password_value(module, pkg, question, vtype):
    getsel = module.get_bin_path('debconf-get-selections', True)
    cmd = [getsel]
    rc, out, err = module.run_command(cmd)
    if rc != 0:
        module.fail_json(msg=f""Failed to get the value '{question}' from '{pkg}': {err}"")

    for line in out.split(""\n""):
        if not line.startswith(pkg):
            continue

        # line is a collection of tab separated values
        fields = line.split('\t')
        if len(fields) <= 3:
            # No password found, return a blank password
            return ''
        if fields[1] == question and fields[2] == vtype:
                # If correct question and question type found, return password value
                return fields[3]",ansible
/home/talescunha/Jairo/exception-miner-multi/projects/py/scikit-learn/sklearn/mixture/_gaussian_mixture.py,_compute_log_det_cholesky,"def _compute_log_det_cholesky(matrix_chol, covariance_type, n_features):
    """"""Compute the log-det of the cholesky decomposition of matrices.

    Parameters
    ----------
    matrix_chol : array-like
        Cholesky decompositions of the matrices.
        'full' : shape of (n_components, n_features, n_features)
        'tied' : shape of (n_features, n_features)
        'diag' : shape of (n_components, n_features)
        'spherical' : shape of (n_components,)

    covariance_type : {'full', 'tied', 'diag', 'spherical'}

    n_features : int
        Number of features.

    Returns
    -------
    log_det_precision_chol : array-like of shape (n_components,)
        The determinant of the precision matrix for each component.
    """"""
    if covariance_type == ""full"":
        n_components, _, _ = matrix_chol.shape
        log_det_chol = np.sum(
            np.log(matrix_chol.reshape(n_components, -1)[:, :: n_features + 1]), axis=1
        )

    elif covariance_type == ""tied"":
        log_det_chol = np.sum(np.log(np.diag(matrix_chol)))

    elif covariance_type == ""diag"":
        log_det_chol = np.sum(np.log(matrix_chol), axis=1)

    else:
        log_det_chol = n_features * np.log(matrix_chol)

    return log_det_chol",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,scikit-learn
/home/talescunha/Jairo/exception-miner-multi/projects/py/models/research/object_detection/builders/dataset_builder_test.py,graph_fn,"def graph_fn():
      keys = [1, 0, -1]
      dataset = tf.data.Dataset.from_tensor_slices([[1, 2, -1, 5]])
      try:
        # Dynamically try to load the tf v2 lookup, falling back to contrib
        lookup = tf.compat.v2.lookup
        hash_table_class = tf.compat.v2.lookup.StaticHashTable
      except AttributeError:
        lookup = contrib_lookup
        hash_table_class = contrib_lookup.HashTable
      table = hash_table_class(
          initializer=lookup.KeyValueTensorInitializer(
              keys=keys, values=list(reversed(keys))),
          default_value=100)
      dataset = dataset.map(table.lookup)
      return dataset_builder.make_initializable_iterator(dataset).get_next()",,1,0,0,0,0,0,0,0,0,0,AttributeError,,"lookup = contrib_lookup
        hash_table_class = contrib_lookup.HashTable",0,0,0,['except AttributeError:\n        lookup = contrib_lookup\n        hash_table_class = contrib_lookup.HashTable'],"def graph_fn():
      keys = [1, 0, -1]
      dataset = tf.data.Dataset.from_tensor_slices([[1, 2, -1, 5]])
      lookup = tf.compat.v2.lookup
        hash_table_class = tf.compat.v2.lookup.StaticHashTable
      table = hash_table_class(
          initializer=lookup.KeyValueTensorInitializer(
              keys=keys, values=list(reversed(keys))),
          default_value=100)
      dataset = dataset.map(table.lookup)
      return dataset_builder.make_initializable_iterator(dataset).get_next()",models
/home/talescunha/Jairo/exception-miner-multi/projects/py/keras/keras/src/saving/file_editor.py,_create_matrix_html,"def _create_matrix_html(matrix, subplot_size=840):
        rows, cols, num_slices = matrix.shape

        M, N = _find_factors_closest_to_sqrt(num_slices)

        try:
            from matplotlib import cm
        except ImportError:
            cm = None
        if cm:
            rgb_matrix = cm.jet(matrix)
        else:
            rgb_matrix = (matrix - np.min(matrix)) / (
                np.max(matrix) - np.min(matrix)
            )
            rgb_matrix = np.stack([rgb_matrix, rgb_matrix, rgb_matrix], axis=-1)
        rgb_matrix = (rgb_matrix[..., :3] * 255).astype(""uint8"")

        subplot_html = """"
        for i in range(num_slices):
            cell_html = """"
            for row in rgb_matrix[..., i, :]:
                for rgb in row:
                    color = _color_from_rbg(rgb)
                    cell_html += (
                        f'<div class=""cell"" '
                        f'style=""background-color: {color};"">'
                        f""</div>""
                    )
            subplot_html += f""""""
                        <div class=""matrix"">
                          {cell_html}
                        </div>
                        """"""

        cell_size = subplot_size // (N * cols)

        increment_id_counter()
        div_id = get_id_counter()

        html_code = f""""""
            <div class=""unique-container_{div_id}"">
                  <style>
                      .unique-container_{div_id} .subplots {{
                      display: inline-grid;
                      grid-template-columns: repeat({N}, 1fr);
                      column-gap: 5px;  /* Minimal horizontal gap */
                      row-gap: 5px;     /* Small vertical gap */
                      margin: 0;
                      padding: 0;
                    }}
                    .unique-container_{div_id} .matrix {{
                      display: inline-grid;
                      grid-template-columns: repeat({cols}, {cell_size}px);
                      grid-template-rows: repeat({rows}, {cell_size}px);
                      gap: 1px;
                      margin: 0;
                      padding: 0;
                    }}
                    .unique-container_{div_id} .cell {{
                      width: {cell_size}px;
                      height: {cell_size}px;
                      display: flex;
                      justify-content: center;
                      align-items: center;
                      font-size: 5px;
                      font-weight: bold;
                      color: white;
                    }}
                     .unique-container_{div_id} {{
                      margin-top: 20px;
                      margin-bottom: 20px;
                    }}
                  </style>
                  <div class=""subplots"">
                    {subplot_html}
                  </div>
                  </div>
                """"""

        return html_code",,1,0,0,0,0,0,0,0,0,0,ImportError,,cm = None,0,0,0,['except ImportError:\n            cm = None'],"def _create_matrix_html(matrix, subplot_size=840):
        rows, cols, num_slices = matrix.shape

        M, N = _find_factors_closest_to_sqrt(num_slices)

        from matplotlib import cm
        if cm:
            rgb_matrix = cm.jet(matrix)
        else:
            rgb_matrix = (matrix - np.min(matrix)) / (
                np.max(matrix) - np.min(matrix)
            )
            rgb_matrix = np.stack([rgb_matrix, rgb_matrix, rgb_matrix], axis=-1)
        rgb_matrix = (rgb_matrix[..., :3] * 255).astype(""uint8"")

        subplot_html = """"
        for i in range(num_slices):
            cell_html = """"
            for row in rgb_matrix[..., i, :]:
                for rgb in row:
                    color = _color_from_rbg(rgb)
                    cell_html += (
                        f'<div class=""cell"" '
                        f'style=""background-color: {color};"">'
                        f""</div>""
                    )
            subplot_html += f""""""
                        <div class=""matrix"">
                          {cell_html}
                        </div>
                        """"""

        cell_size = subplot_size // (N * cols)

        increment_id_counter()
        div_id = get_id_counter()

        html_code = f""""""
            <div class=""unique-container_{div_id}"">
                  <style>
                      .unique-container_{div_id} .subplots {{
                      display: inline-grid;
                      grid-template-columns: repeat({N}, 1fr);
                      column-gap: 5px;  /* Minimal horizontal gap */
                      row-gap: 5px;     /* Small vertical gap */
                      margin: 0;
                      padding: 0;
                    }}
                    .unique-container_{div_id} .matrix {{
                      display: inline-grid;
                      grid-template-columns: repeat({cols}, {cell_size}px);
                      grid-template-rows: repeat({rows}, {cell_size}px);
                      gap: 1px;
                      margin: 0;
                      padding: 0;
                    }}
                    .unique-container_{div_id} .cell {{
                      width: {cell_size}px;
                      height: {cell_size}px;
                      display: flex;
                      justify-content: center;
                      align-items: center;
                      font-size: 5px;
                      font-weight: bold;
                      color: white;
                    }}
                     .unique-container_{div_id} {{
                      margin-top: 20px;
                      margin-bottom: 20px;
                    }}
                  </style>
                  <div class=""subplots"">
                    {subplot_html}
                  </div>
                  </div>
                """"""

        return html_code",keras
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/view_tests/tests/test_debug.py,test_reporting_frames_source_not_match,"def test_reporting_frames_source_not_match(self):
        try:
            source = ""def funcName():\n    raise Error('Whoops')\nfuncName()""
            namespace = {}
            code = compile(source, ""generated"", ""exec"")
            exec(code, namespace)
        except Exception:
            exc_type, exc_value, tb = sys.exc_info()
        with mock.patch(
            ""django.views.debug.ExceptionReporter._get_source"",
            return_value=[""wrong source""],
        ):
            request = self.rf.get(""/test_view/"")
            reporter = ExceptionReporter(request, exc_type, exc_value, tb)
            frames = reporter.get_traceback_frames()
            last_frame = frames[-1]
            self.assertEqual(last_frame[""context_line""], ""<source code not available>"")
            self.assertEqual(last_frame[""filename""], ""generated"")
            self.assertEqual(last_frame[""function""], ""funcName"")
            self.assertEqual(last_frame[""lineno""], 2)
            html = reporter.get_traceback_html()
            self.assertIn(
                '<span class=""fname"">generated</span>, line 2, in funcName',
                html,
            )
            self.assertIn(
                '<code class=""fname"">generated</code>, line 2, in funcName',
                html,
            )
            self.assertIn(
                '""generated"", line 2, in funcName\n'
                ""    &lt;source code not available&gt;"",
                html,
            )
            text = reporter.get_traceback_text()
            self.assertIn(
                '""generated"", line 2, in funcName\n    <source code not available>',
                text,
            )",,1,0,0,1,0,0,0,0,0,0,Exception,,"exc_type, exc_value, tb = sys.exc_info()",0,0,0,"['except Exception:\n            exc_type, exc_value, tb = sys.exc_info()']","def test_reporting_frames_source_not_match(self):
        source = ""def funcName():\n    raise Error('Whoops')\nfuncName()""
            namespace = {}
            code = compile(source, ""generated"", ""exec"")
            exec(code, namespace)
        with mock.patch(
            ""django.views.debug.ExceptionReporter._get_source"",
            return_value=[""wrong source""],
        ):
            request = self.rf.get(""/test_view/"")
            reporter = ExceptionReporter(request, exc_type, exc_value, tb)
            frames = reporter.get_traceback_frames()
            last_frame = frames[-1]
            self.assertEqual(last_frame[""context_line""], ""<source code not available>"")
            self.assertEqual(last_frame[""filename""], ""generated"")
            self.assertEqual(last_frame[""function""], ""funcName"")
            self.assertEqual(last_frame[""lineno""], 2)
            html = reporter.get_traceback_html()
            self.assertIn(
                '<span class=""fname"">generated</span>, line 2, in funcName',
                html,
            )
            self.assertIn(
                '<code class=""fname"">generated</code>, line 2, in funcName',
                html,
            )
            self.assertIn(
                '""generated"", line 2, in funcName\n'
                ""    &lt;source code not available&gt;"",
                html,
            )
            text = reporter.get_traceback_text()
            self.assertIn(
                '""generated"", line 2, in funcName\n    <source code not available>',
                text,
            )",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/django/contrib/admin/options.py,get_field_queryset,"def get_field_queryset(self, db, db_field, request):
        """"""
        If the ModelAdmin specifies ordering, the queryset should respect that
        ordering. Otherwise don't specify the queryset, let the field decide
        (return None in that case).
        """"""
        try:
            related_admin = self.admin_site.get_model_admin(db_field.remote_field.model)
        except NotRegistered:
            return None
        else:
            ordering = related_admin.get_ordering(request)
            if ordering is not None and ordering != ():
                return db_field.remote_field.model._default_manager.using(db).order_by(
                    *ordering
                )
        return None",,1,0,0,0,0,0,0,0,1,0,NotRegistered,,return None,0,0,0,['except NotRegistered:\n            return None'],"def get_field_queryset(self, db, db_field, request):
        """"""
        If the ModelAdmin specifies ordering, the queryset should respect that
        ordering. Otherwise don't specify the queryset, let the field decide
        (return None in that case).
        """"""
        related_admin = self.admin_site.get_model_admin(db_field.remote_field.model)
        return None",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/youtube-dl/youtube_dl/extractor/pladform.py,_extract_url,"def _extract_url(webpage):
        mobj = re.search(
            r'<iframe[^>]+src=([""\'])(?P<url>(?:https?:)?//out\.pladform\.ru/player\?.+?)\1', webpage)
        if mobj:
            return mobj.group('url')",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,youtube-dl
/home/talescunha/Jairo/exception-miner-multi/projects/py/you-get/src/you_get/extractors/tudou.py,tudou_download,"def tudou_download(url, output_dir = '.', merge = True, info_only = False, **kwargs):
    if 'acfun.tudou.com' in url:  #wrong way!
        url = url.replace('acfun.tudou.com', 'www.acfun.tv')
        you_get.extractors.acfun.acfun_download(url, output_dir,
                                               merge,
                                               info_only)
        return  #throw you back

    # Embedded player
    id = r1(r'http://www.tudou.com/v/([^/]+)/', url)
    if id:
        return tudou_download_by_id(id, title="""", info_only=info_only)

    html = get_content(url)

    try:
        title = r1(r'\Wkw\s*[:=]\s*[\'\""]([^\n]+?)\'\s*\n', html).replace(""\\'"", ""\'"")
        assert title
        title = unescape_html(title)
    except AttributeError:
        title = match1(html, r'id=\""subtitle\""\s*title\s*=\s*\""([^\""]+)\""')
        if title is None:
            title = ''

    vcode = r1(r'vcode\s*[:=]\s*\'([^\']+)\'', html)
    if vcode is None:
        vcode = match1(html, r'viden\s*[:=]\s*\""([\w+/=]+)\""')
    if vcode:
        from .youku import youku_download_by_vid
        return youku_download_by_vid(vcode, title=title, output_dir=output_dir, merge=merge, info_only=info_only, src='tudou', **kwargs)

    iid = r1(r'iid\s*[:=]\s*(\d+)', html)
    if not iid:
        return tudou_download_playlist(url, output_dir, merge, info_only)

    tudou_download_by_iid(iid, title, output_dir = output_dir, merge = merge, info_only = info_only)",,1,0,0,0,0,0,0,0,0,0,AttributeError,,"title = match1(html, r'id=\""subtitle\""\s*title\s*=\s*\""([^\""]+)\""')
        if title is None:
            title = ''",0,0,0,"['except AttributeError:\n        title = match1(html, r\'id=\\""subtitle\\""\\s*title\\s*=\\s*\\""([^\\""]+)\\""\')\n        if title is None:\n            title = \'\'']","def tudou_download(url, output_dir = '.', merge = True, info_only = False, **kwargs):
    if 'acfun.tudou.com' in url:  #wrong way!
        url = url.replace('acfun.tudou.com', 'www.acfun.tv')
        you_get.extractors.acfun.acfun_download(url, output_dir,
                                               merge,
                                               info_only)
        return  #throw you back

    # Embedded player
    id = r1(r'http://www.tudou.com/v/([^/]+)/', url)
    if id:
        return tudou_download_by_id(id, title="""", info_only=info_only)

    html = get_content(url)

    title = r1(r'\Wkw\s*[:=]\s*[\'\""]([^\n]+?)\'\s*\n', html).replace(""\\'"", ""\'"")
        assert title
        title = unescape_html(title)

    vcode = r1(r'vcode\s*[:=]\s*\'([^\']+)\'', html)
    if vcode is None:
        vcode = match1(html, r'viden\s*[:=]\s*\""([\w+/=]+)\""')
    if vcode:
        from .youku import youku_download_by_vid
        return youku_download_by_vid(vcode, title=title, output_dir=output_dir, merge=merge, info_only=info_only, src='tudou', **kwargs)

    iid = r1(r'iid\s*[:=]\s*(\d+)', html)
    if not iid:
        return tudou_download_playlist(url, output_dir, merge, info_only)

    tudou_download_by_iid(iid, title, output_dir = output_dir, merge = merge, info_only = info_only)",you-get
/home/talescunha/Jairo/exception-miner-multi/projects/py/models/official/vision/modeling/layers/nn_layers.py,get_config,"def get_config(self):
    config = super().get_config()
    config.update({
        'partition_dims': self._partition_dims,
        'max_inference_parallelism': self._max_inference_parallelism,
    })
    return config",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,models
/home/talescunha/Jairo/exception-miner-multi/projects/py/scrapy/scrapy/utils/console.py,start_python_console,"def start_python_console(
    namespace: dict[str, Any] | None = None,
    banner: str = """",
    shells: Iterable[str] | None = None,
) -> None:
    """"""Start Python console bound to the given namespace.
    Readline support and tab completion will be used on Unix, if available.
    """"""
    if namespace is None:
        namespace = {}

    try:
        shell = get_shell_embed_func(shells)
        if shell is not None:
            shell(namespace=namespace, banner=banner)
    except SystemExit:  # raised when using exit() in python code.interact
        pass",,1,1,0,0,0,0,0,0,0,0,SystemExit,,pass,0,0,0,['except SystemExit:  # raised when using exit() in python code.interact\n        pass'],"def start_python_console(
    namespace: dict[str, Any] | None = None,
    banner: str = """",
    shells: Iterable[str] | None = None,
) -> None:
    """"""Start Python console bound to the given namespace.
    Readline support and tab completion will be used on Unix, if available.
    """"""
    if namespace is None:
        namespace = {}

    shell = get_shell_embed_func(shells)
        if shell is not None:
            shell(namespace=namespace, banner=banner)",scrapy
