file,function,func_body,str_uncaught_exceptions,n_try_except,n_try_pass,n_finally,n_generic_except,n_raise,n_captures_broad_raise,n_captures_try_except_raise,n_captures_misplaced_bare_raise,n_try_else,n_try_return,str_except_identifiers,str_raise_identifiers,str_except_block,n_nested_try,n_bare_except,n_bare_raise_finally,str_captures_except,str_code_without_try_except
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/networkcloud/azure-mgmt-networkcloud/azure/mgmt/networkcloud/operations/_cloud_services_networks_operations.py,_create_or_update_initial,"def _create_or_update_initial(
        self,
        resource_group_name: str,
        cloud_services_network_name: str,
        cloud_services_network_parameters: Union[_models.CloudServicesNetwork, IO[bytes]],
        if_match: Optional[str] = None,
        if_none_match: Optional[str] = None,
        **kwargs: Any
    ) -> Iterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", self._config.api_version))
        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[Iterator[bytes]] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/json""
        _json = None
        _content = None
        if isinstance(cloud_services_network_parameters, (IOBase, bytes)):
            _content = cloud_services_network_parameters
        else:
            _json = self._serialize.body(cloud_services_network_parameters, ""CloudServicesNetwork"")

        _request = build_create_or_update_request(
            resource_group_name=resource_group_name,
            cloud_services_network_name=cloud_services_network_name,
            subscription_id=self._config.subscription_id,
            if_match=if_match,
            if_none_match=if_none_match,
            api_version=api_version,
            content_type=content_type,
            json=_json,
            content=_content,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 201]:
            try:
                response.read()  # Load the body in memory and close the socket
            except (StreamConsumedError, StreamClosedError):
                pass
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 201:
            response_headers[""Azure-AsyncOperation""] = self._deserialize(
                ""str"", response.headers.get(""Azure-AsyncOperation"")
            )

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore",,1,1,0,0,1,0,0,0,0,0,StreamConsumedError StreamClosedError,HttpResponseError,pass,0,0,0,"['except (StreamConsumedError, StreamClosedError):\n                pass']","def _create_or_update_initial(
        self,
        resource_group_name: str,
        cloud_services_network_name: str,
        cloud_services_network_parameters: Union[_models.CloudServicesNetwork, IO[bytes]],
        if_match: Optional[str] = None,
        if_none_match: Optional[str] = None,
        **kwargs: Any
    ) -> Iterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", self._config.api_version))
        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[Iterator[bytes]] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/json""
        _json = None
        _content = None
        if isinstance(cloud_services_network_parameters, (IOBase, bytes)):
            _content = cloud_services_network_parameters
        else:
            _json = self._serialize.body(cloud_services_network_parameters, ""CloudServicesNetwork"")

        _request = build_create_or_update_request(
            resource_group_name=resource_group_name,
            cloud_services_network_name=cloud_services_network_name,
            subscription_id=self._config.subscription_id,
            if_match=if_match,
            if_none_match=if_none_match,
            api_version=api_version,
            content_type=content_type,
            json=_json,
            content=_content,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 201]:
            response.read()  # Load the body in memory and close the socket
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 201:
            response_headers[""Azure-AsyncOperation""] = self._deserialize(
                ""str"", response.headers.get(""Azure-AsyncOperation"")
            )

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore"
/home/talescunha/TCC/exception-miner-multi/projects/py/llama_index/llama-index-integrations/readers/llama-index-readers-toggl/llama_index/readers/toggl/base.py,load_data,"def load_data(
        self,
        workspace_id: str,
        project_id: str,
        start_date: Optional[datetime.datetime] = None,
        end_date: Optional[datetime.datetime] = datetime.datetime.now(),
        out_format: TogglOutFormat = TogglOutFormat.json,
    ) -> List[Document]:
        """"""
        Load data from Toggl.

        Args:
            workspace_id (str): The workspace ID.
            project_id (str): The project ID.
            start_date (Optional[datetime.datetime]): The start date.
            end_date (Optional[datetime.datetime]): The end date.
            out_format (TogglOutFormat): The output format.

        """"""
        return self.loop.run_until_complete(
            self.aload_data(workspace_id, project_id, start_date, end_date, out_format)
        )",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/purview/azure-purview-datamap/azure/purview/datamap/operations/_operations.py,get_classification,"def get_classification(self, guid: str, classification_name: str, **kwargs: Any) -> _models.AtlasClassification:
        """"""Get classification for a given entity represented by a GUID.

        :param guid: The globally unique identifier of the entity. Required.
        :type guid: str
        :param classification_name: The name of the classification. Required.
        :type classification_name: str
        :return: AtlasClassification. The AtlasClassification is compatible with MutableMapping
        :rtype: ~azure.purview.datamap.models.AtlasClassification
        :raises ~azure.core.exceptions.HttpResponseError:
        """"""
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = kwargs.pop(""headers"", {}) or {}
        _params = kwargs.pop(""params"", {}) or {}

        cls: ClsType[_models.AtlasClassification] = kwargs.pop(""cls"", None)

        _request = build_entity_get_classification_request(
            guid=guid,
            classification_name=classification_name,
            headers=_headers,
            params=_params,
        )
        path_format_arguments = {
            ""endpoint"": self._serialize.url(""self._config.endpoint"", self._config.endpoint, ""str"", skip_quote=True),
        }
        _request.url = self._client.format_url(_request.url, **path_format_arguments)

        _stream = kwargs.pop(""stream"", False)
        pipeline_response: PipelineResponse = self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200]:
            if _stream:
                try:
                    response.read()  # Load the body in memory and close the socket
                except (StreamConsumedError, StreamClosedError):
                    pass
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = _failsafe_deserialize(_models.AtlasErrorResponse, response.json())
            raise HttpResponseError(response=response, model=error)

        if _stream:
            deserialized = response.iter_bytes()
        else:
            deserialized = _deserialize(_models.AtlasClassification, response.json())

        if cls:
            return cls(pipeline_response, deserialized, {})  # type: ignore

        return deserialized  # type: ignore",,1,1,0,0,1,0,0,0,0,0,StreamConsumedError StreamClosedError,HttpResponseError,pass,0,0,0,"['except (StreamConsumedError, StreamClosedError):\n                    pass']","def get_classification(self, guid: str, classification_name: str, **kwargs: Any) -> _models.AtlasClassification:
        """"""Get classification for a given entity represented by a GUID.

        :param guid: The globally unique identifier of the entity. Required.
        :type guid: str
        :param classification_name: The name of the classification. Required.
        :type classification_name: str
        :return: AtlasClassification. The AtlasClassification is compatible with MutableMapping
        :rtype: ~azure.purview.datamap.models.AtlasClassification
        :raises ~azure.core.exceptions.HttpResponseError:
        """"""
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = kwargs.pop(""headers"", {}) or {}
        _params = kwargs.pop(""params"", {}) or {}

        cls: ClsType[_models.AtlasClassification] = kwargs.pop(""cls"", None)

        _request = build_entity_get_classification_request(
            guid=guid,
            classification_name=classification_name,
            headers=_headers,
            params=_params,
        )
        path_format_arguments = {
            ""endpoint"": self._serialize.url(""self._config.endpoint"", self._config.endpoint, ""str"", skip_quote=True),
        }
        _request.url = self._client.format_url(_request.url, **path_format_arguments)

        _stream = kwargs.pop(""stream"", False)
        pipeline_response: PipelineResponse = self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200]:
            if _stream:
                response.read()  # Load the body in memory and close the socket
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = _failsafe_deserialize(_models.AtlasErrorResponse, response.json())
            raise HttpResponseError(response=response, model=error)

        if _stream:
            deserialized = response.iter_bytes()
        else:
            deserialized = _deserialize(_models.AtlasClassification, response.json())

        if cls:
            return cls(pipeline_response, deserialized, {})  # type: ignore

        return deserialized  # type: ignore"
/home/talescunha/TCC/exception-miner-multi/projects/py/mitmproxy/examples/contrib/webscanner_helper/test_urlindex.py,test_init_filter,"def test_init_filter(self, tmpdir):
        tmpfile = tmpdir.join(""tmpfile"")
        try:
            UrlIndexAddon(tmpfile, index_filter=""i~nvalid"")
        except ValueError:
            assert True
        else:
            assert False",,1,0,0,0,0,0,0,0,1,0,ValueError,,assert True,0,0,0,['except ValueError:\n            assert True'],"def test_init_filter(self, tmpdir):
        tmpfile = tmpdir.join(""tmpfile"")
        UrlIndexAddon(tmpfile, index_filter=""i~nvalid"")"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/formrecognizer/azure-ai-formrecognizer/samples/v3.2_and_later/sample_get_elements_with_spans.py,get_page,"def get_page(page_number, pages):
    for page in pages:
        if page.page_number == page_number:
            return page
    raise ValueError(""could not find the requested page"")",,0,0,0,0,1,0,0,0,0,0,,ValueError,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/databricks/azure-mgmt-databricks/azure/mgmt/databricks/_serialization.py,_json_attemp,"def _json_attemp(data):
                    try:
                        return True, json.loads(data)
                    except ValueError:
                        return False, None  # Don't care about this one",,1,0,0,0,0,0,0,0,0,1,ValueError,,"return False, None  # Don't care about this one",0,0,0,"[""except ValueError:\n                        return False, None  # Don't care about this one""]","def _json_attemp(data):
                    return True, json.loads(data)"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/confidentialledger/azure-confidentialledger/azure/confidentialledger/aio/_operations/_operations.py,create_or_update_user,"async def create_or_update_user(
        self, user_id: str, user_details: Union[_models.LedgerUser, JSON, IO[bytes]], **kwargs: Any
    ) -> _models.LedgerUser:
        """"""Adds a user or updates a user's fields.

        A JSON merge patch is applied for existing users.

        :param user_id: The user id, either an AAD object ID or certificate fingerprint. Required.
        :type user_id: str
        :param user_details: Details about a Confidential Ledger user. Is one of the following types:
         LedgerUser, JSON, IO[bytes] Required.
        :type user_details: ~azure.confidentialledger.models.LedgerUser or JSON or IO[bytes]
        :return: LedgerUser. The LedgerUser is compatible with MutableMapping
        :rtype: ~azure.confidentialledger.models.LedgerUser
        :raises ~azure.core.exceptions.HttpResponseError:
        """"""
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = kwargs.pop(""params"", {}) or {}

        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[_models.LedgerUser] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/merge-patch+json""
        _content = None
        if isinstance(user_details, (IOBase, bytes)):
            _content = user_details
        else:
            _content = json.dumps(user_details, cls=SdkJSONEncoder, exclude_readonly=True)  # type: ignore

        _request = build_confidential_ledger_create_or_update_user_request(
            user_id=user_id,
            content_type=content_type,
            api_version=self._config.api_version,
            content=_content,
            headers=_headers,
            params=_params,
        )
        path_format_arguments = {
            ""ledgerEndpoint"": self._serialize.url(
                ""self._config.ledger_endpoint"", self._config.ledger_endpoint, ""str"", skip_quote=True
            ),
        }
        _request.url = self._client.format_url(_request.url, **path_format_arguments)

        _stream = kwargs.pop(""stream"", False)
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # type: ignore # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200]:
            if _stream:
                try:
                    await response.read()  # Load the body in memory and close the socket
                except (StreamConsumedError, StreamClosedError):
                    pass
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = _failsafe_deserialize(_models.ConfidentialLedgerError, response)
            raise HttpResponseError(response=response, model=error)

        if _stream:
            deserialized = response.iter_bytes()
        else:
            deserialized = _deserialize(_models.LedgerUser, response.json())

        if cls:
            return cls(pipeline_response, deserialized, {})  # type: ignore

        return deserialized  # type: ignore",,1,1,0,0,1,0,0,0,0,0,StreamConsumedError StreamClosedError,HttpResponseError,pass,0,0,0,"['except (StreamConsumedError, StreamClosedError):\n                    pass']","async def create_or_update_user(
        self, user_id: str, user_details: Union[_models.LedgerUser, JSON, IO[bytes]], **kwargs: Any
    ) -> _models.LedgerUser:
        """"""Adds a user or updates a user's fields.

        A JSON merge patch is applied for existing users.

        :param user_id: The user id, either an AAD object ID or certificate fingerprint. Required.
        :type user_id: str
        :param user_details: Details about a Confidential Ledger user. Is one of the following types:
         LedgerUser, JSON, IO[bytes] Required.
        :type user_details: ~azure.confidentialledger.models.LedgerUser or JSON or IO[bytes]
        :return: LedgerUser. The LedgerUser is compatible with MutableMapping
        :rtype: ~azure.confidentialledger.models.LedgerUser
        :raises ~azure.core.exceptions.HttpResponseError:
        """"""
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = kwargs.pop(""params"", {}) or {}

        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[_models.LedgerUser] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/merge-patch+json""
        _content = None
        if isinstance(user_details, (IOBase, bytes)):
            _content = user_details
        else:
            _content = json.dumps(user_details, cls=SdkJSONEncoder, exclude_readonly=True)  # type: ignore

        _request = build_confidential_ledger_create_or_update_user_request(
            user_id=user_id,
            content_type=content_type,
            api_version=self._config.api_version,
            content=_content,
            headers=_headers,
            params=_params,
        )
        path_format_arguments = {
            ""ledgerEndpoint"": self._serialize.url(
                ""self._config.ledger_endpoint"", self._config.ledger_endpoint, ""str"", skip_quote=True
            ),
        }
        _request.url = self._client.format_url(_request.url, **path_format_arguments)

        _stream = kwargs.pop(""stream"", False)
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # type: ignore # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200]:
            if _stream:
                await response.read()  # Load the body in memory and close the socket
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = _failsafe_deserialize(_models.ConfidentialLedgerError, response)
            raise HttpResponseError(response=response, model=error)

        if _stream:
            deserialized = response.iter_bytes()
        else:
            deserialized = _deserialize(_models.LedgerUser, response.json())

        if cls:
            return cls(pipeline_response, deserialized, {})  # type: ignore

        return deserialized  # type: ignore"
/home/talescunha/TCC/exception-miner-multi/projects/py/openpilot/tinygrad_repo/examples/vgg7.py,get_sample_count,"def get_sample_count(samples_dir):
  try:
    samples_dir_count_file = open(samples_dir + ""/sample_count.txt"", ""r"")
    v = samples_dir_count_file.readline()
    samples_dir_count_file.close()
    return int(v)
  except:
    return 0",,1,0,0,0,0,0,0,0,0,1,,,return 0,0,1,0,['except:\n    return 0'],"def get_sample_count(samples_dir):
  samples_dir_count_file = open(samples_dir + ""/sample_count.txt"", ""r"")
    v = samples_dir_count_file.readline()
    samples_dir_count_file.close()
    return int(v)"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/cognitivelanguage/azure-ai-textanalytics/azure/ai/textanalytics/_utils/serialization.py,failsafe_deserialize,"def failsafe_deserialize(self, target_obj, data, content_type=None):
        """"""Ignores any errors encountered in deserialization,
        and falls back to not deserializing the object. Recommended
        for use in error deserialization, as we want to return the
        HttpResponseError to users, and not have them deal with
        a deserialization error.

        :param str target_obj: The target object type to deserialize to.
        :param str/dict data: The response data to deserialize.
        :param str content_type: Swagger ""produces"" if available.
        :return: Deserialized object.
        :rtype: object
        """"""
        try:
            return self(target_obj, data, content_type=content_type)
        except:  # pylint: disable=bare-except
            _LOGGER.debug(
                ""Ran into a deserialization error. Ignoring since this is failsafe deserialization"", exc_info=True
            )
            return None",,1,0,0,0,0,0,0,0,0,1,,,"_LOGGER.debug(
                ""Ran into a deserialization error. Ignoring since this is failsafe deserialization"", exc_info=True
            )
            return None",0,0,0,"['except:  # pylint: disable=bare-except\n            _LOGGER.debug(\n                ""Ran into a deserialization error. Ignoring since this is failsafe deserialization"", exc_info=True\n            )\n            return None']","def failsafe_deserialize(self, target_obj, data, content_type=None):
        """"""Ignores any errors encountered in deserialization,
        and falls back to not deserializing the object. Recommended
        for use in error deserialization, as we want to return the
        HttpResponseError to users, and not have them deal with
        a deserialization error.

        :param str target_obj: The target object type to deserialize to.
        :param str/dict data: The response data to deserialize.
        :param str content_type: Swagger ""produces"" if available.
        :return: Deserialized object.
        :rtype: object
        """"""
        return self(target_obj, data, content_type=content_type)"
/home/talescunha/TCC/exception-miner-multi/projects/py/pip/tests/unit/test_utils_temp_dir.py,test_tempdir_cleanup_ignore_errors,"def test_tempdir_cleanup_ignore_errors() -> None:
    os_unlink = os.unlink

    # mock os.unlink to fail with EACCES for a specific filename to simulate
    # how removing a loaded exe/dll behaves.
    def unlink(name: str, *args: Any, **kwargs: Any) -> None:
        if ""bomb"" in name:
            raise PermissionError(name)
        else:
            os_unlink(name)

    with mock.patch(""os.unlink"", unlink):
        with TempDirectory(ignore_cleanup_errors=True) as tmp_dir:
            path = tmp_dir.path
            with open(os.path.join(path, ""bomb""), ""a""):
                pass

    filename = os.path.join(path, ""bomb"")
    assert os.path.isfile(filename)
    os.unlink(filename)",,0,0,0,0,1,0,0,0,0,0,,PermissionError,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/containerregistry/azure-mgmt-containerregistry/azure/mgmt/containerregistry/aio/operations/_credential_sets_operations.py,_update_initial,"async def _update_initial(
        self,
        resource_group_name: str,
        registry_name: str,
        credential_set_name: str,
        credential_set_update_parameters: Union[_models.CredentialSetUpdateParameters, IO[bytes]],
        **kwargs: Any
    ) -> AsyncIterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", ""2025-05-01-preview""))
        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[AsyncIterator[bytes]] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/json""
        _json = None
        _content = None
        if isinstance(credential_set_update_parameters, (IOBase, bytes)):
            _content = credential_set_update_parameters
        else:
            _json = self._serialize.body(credential_set_update_parameters, ""CredentialSetUpdateParameters"")

        _request = build_update_request(
            resource_group_name=resource_group_name,
            registry_name=registry_name,
            credential_set_name=credential_set_name,
            subscription_id=self._config.subscription_id,
            api_version=api_version,
            content_type=content_type,
            json=_json,
            content=_content,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 201]:
            try:
                await response.read()  # Load the body in memory and close the socket
            except (StreamConsumedError, StreamClosedError):
                pass
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 201:
            response_headers[""Azure-AsyncOperation""] = self._deserialize(
                ""str"", response.headers.get(""Azure-AsyncOperation"")
            )

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore",,1,1,0,0,1,0,0,0,0,0,StreamConsumedError StreamClosedError,HttpResponseError,pass,0,0,0,"['except (StreamConsumedError, StreamClosedError):\n                pass']","async def _update_initial(
        self,
        resource_group_name: str,
        registry_name: str,
        credential_set_name: str,
        credential_set_update_parameters: Union[_models.CredentialSetUpdateParameters, IO[bytes]],
        **kwargs: Any
    ) -> AsyncIterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = case_insensitive_dict(kwargs.pop(""headers"", {}) or {})
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", ""2025-05-01-preview""))
        content_type: Optional[str] = kwargs.pop(""content_type"", _headers.pop(""Content-Type"", None))
        cls: ClsType[AsyncIterator[bytes]] = kwargs.pop(""cls"", None)

        content_type = content_type or ""application/json""
        _json = None
        _content = None
        if isinstance(credential_set_update_parameters, (IOBase, bytes)):
            _content = credential_set_update_parameters
        else:
            _json = self._serialize.body(credential_set_update_parameters, ""CredentialSetUpdateParameters"")

        _request = build_update_request(
            resource_group_name=resource_group_name,
            registry_name=registry_name,
            credential_set_name=credential_set_name,
            subscription_id=self._config.subscription_id,
            api_version=api_version,
            content_type=content_type,
            json=_json,
            content=_content,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 201]:
            await response.read()  # Load the body in memory and close the socket
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 201:
            response_headers[""Azure-AsyncOperation""] = self._deserialize(
                ""str"", response.headers.get(""Azure-AsyncOperation"")
            )

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/ai/azure-ai-voicelive/samples/async_function_calling_sample.py,get_current_time,"def get_current_time(self, arguments: Optional[Union[str, Mapping[str, Any]]] = None) -> Dict[str, Any]:
        """"""Get the current time.""""""
        # Parse arguments if provided as string
        if isinstance(arguments, str):
            try:
                args = json.loads(arguments)
            except json.JSONDecodeError:
                args = {}
        elif isinstance(arguments, dict):
            args = arguments
        else:
            args = {}

        timezone = args.get(""timezone"", ""local"")
        now = datetime.datetime.now()

        if timezone.lower() == ""utc"":
            now = datetime.datetime.now(datetime.timezone.utc)
            timezone_name = ""UTC""
        else:
            timezone_name = ""local""

        formatted_time = now.strftime(""%I:%M:%S %p"")
        formatted_date = now.strftime(""%A, %B %d, %Y"")

        return {""time"": formatted_time, ""date"": formatted_date, ""timezone"": timezone_name}",,1,0,0,0,0,0,0,0,0,0,json JSONDecodeError,,args = {},0,0,0,['except json.JSONDecodeError:\n                args = {}'],"def get_current_time(self, arguments: Optional[Union[str, Mapping[str, Any]]] = None) -> Dict[str, Any]:
        """"""Get the current time.""""""
        # Parse arguments if provided as string
        if isinstance(arguments, str):
            args = json.loads(arguments)
        elif isinstance(arguments, dict):
            args = arguments
        else:
            args = {}

        timezone = args.get(""timezone"", ""local"")
        now = datetime.datetime.now()

        if timezone.lower() == ""utc"":
            now = datetime.datetime.now(datetime.timezone.utc)
            timezone_name = ""UTC""
        else:
            timezone_name = ""local""

        formatted_time = now.strftime(""%I:%M:%S %p"")
        formatted_date = now.strftime(""%A, %B %d, %Y"")

        return {""time"": formatted_time, ""date"": formatted_date, ""timezone"": timezone_name}"
/home/talescunha/TCC/exception-miner-multi/projects/py/llama_index/llama-index-integrations/embeddings/llama-index-embeddings-heroku/tests/test_heroku_embeddings.py,test_init_with_environment_variables,"def test_init_with_environment_variables(self) -> None:
        """"""Test initialization with environment variables.""""""
        with patch.dict(
            os.environ,
            {
                ""EMBEDDING_KEY"": STUB_API_KEY,
                ""EMBEDDING_URL"": STUB_EMBEDDING_URL,
                ""EMBEDDING_MODEL_ID"": STUB_MODEL,
            },
        ):
            embedding = HerokuEmbedding()
            assert embedding.model == STUB_MODEL
            assert embedding.api_key == STUB_API_KEY
            assert embedding.base_url == STUB_EMBEDDING_URL",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
